sentence,label
除了360的都可以,answer_slot
除了索尼的都可以,answer_slot
除了一加的都可以,answer_slot
除了lytro的都可以,answer_slot
除了松下的都可以,answer_slot
除了天语的都可以,answer_slot
除了荣耀的都可以,answer_slot
除了骁途的都可以,answer_slot
除了尼康的都可以,answer_slot
除了shetu的都可以,answer_slot
除了pentax的都可以,answer_slot
除了polaroid的都可以,answer_slot
除了samsung的都可以,answer_slot
除了philips的都可以,answer_slot
除了xtu的都可以,answer_slot
除了宾得的都可以,answer_slot
除了vivo的都可以,answer_slot
除了适马的都可以,answer_slot
除了富京的都可以,answer_slot
除了surewo的都可以,answer_slot
除了gopro的都可以,answer_slot
除了8848的都可以,answer_slot
除了黑莓的都可以,answer_slot
除了newman的都可以,answer_slot
除了vuze的都可以,answer_slot
除了rich的都可以,answer_slot
除了hisense的都可以,answer_slot
除了mi的都可以,answer_slot
除了摄徒的都可以,answer_slot
除了锤子的都可以,answer_slot
除了c&c的都可以,answer_slot
除了中兴的都可以,answer_slot
除了守护宝的都可以,answer_slot
除了nikon的都可以,answer_slot
除了摩托罗拉的都可以,answer_slot
除了小米的都可以,answer_slot
除了萤石的都可以,answer_slot
除了理光的都可以,answer_slot
除了小辣椒的都可以,answer_slot
除了lenovo的都可以,answer_slot
除了vtech的都可以,answer_slot
除了nubia的都可以,answer_slot
除了lomography的都可以,answer_slot
除了brinno的都可以,answer_slot
除了sigma的都可以,answer_slot
除了oppo的都可以,answer_slot
除了沃尔玛的都可以,answer_slot
除了fujifilm的都可以,answer_slot
除了coolpad的都可以,answer_slot
除了米家的都可以,answer_slot
除了kodak的都可以,answer_slot
除了富士的都可以,answer_slot
除了诺基亚的都可以,answer_slot
除了彩友乐的都可以,answer_slot
除了史历克的都可以,answer_slot
除了zte的都可以,answer_slot
除了劲码的都可以,answer_slot
除了blackberry的都可以,answer_slot
除了meitu的都可以,answer_slot
除了olympus的都可以,answer_slot
除了nokia的都可以,answer_slot
除了caiul的都可以,answer_slot
除了rog的都可以,answer_slot
除了海信的都可以,answer_slot
除了boe的都可以,answer_slot
除了索爱的都可以,answer_slot
除了莱彩的都可以,answer_slot
除了金立的都可以,answer_slot
除了k-touch的都可以,answer_slot
除了纽曼的都可以,answer_slot
除了佳能的都可以,answer_slot
除了kingma的都可以,answer_slot
除了米狗的都可以,answer_slot
除了哈苏的都可以,answer_slot
除了长城的都可以,answer_slot
除了飞利浦的都可以,answer_slot
除了黑鲨的都可以,answer_slot
除了insta360的都可以,answer_slot
除了伟易达的都可以,answer_slot
除了sony的都可以,answer_slot
除了sjcam的都可以,answer_slot
除了drift的都可以,answer_slot
除了meizu的都可以,answer_slot
除了yi的都可以,answer_slot
除了华为的都可以,answer_slot
除了smartisan的都可以,answer_slot
除了leica的都可以,answer_slot
除了三星的都可以,answer_slot
除了htc的都可以,answer_slot
除了正狗的都可以,answer_slot
除了panasonic的都可以,answer_slot
除了changhong的都可以,answer_slot
除了mijia的都可以,answer_slot
除了telesin和史历克都可以,answer_slot
除了hasselblad和vuze都可以,answer_slot
除了motorola和surewo都可以,answer_slot
除了联想和21ke都可以,answer_slot
除了宝丽莱和莱彩都可以,answer_slot
除了agm和insta360都可以,answer_slot
除了walmart和金立都可以,answer_slot
除了美图和彩友乐都可以,answer_slot
除了努比亚和htc都可以,answer_slot
除了huawei和尼康都可以,answer_slot
除了酷派和telesin都可以,answer_slot
除了泰科易和sjcam都可以,answer_slot
除了长虹和lomography都可以,answer_slot
除了21ke和纽曼都可以,answer_slot
除了gionee和长城都可以,answer_slot
除了canon和富士都可以,answer_slot
除了ricoh和魅族都可以,answer_slot
除了小蚁和8848都可以,answer_slot
除了卡西欧和360都可以,answer_slot
除了greatwall和诺基亚都可以,answer_slot
除了fugn和360都可以,answer_slot
除了魅族和小米都可以,answer_slot
除了sioeye和联想都可以,answer_slot
除了小默和gopro都可以,answer_slot
除了moov和21ke都可以,answer_slot
除了奥林巴斯和caiul都可以,answer_slot
除了apple和apple都可以,answer_slot
除了kandao和sony都可以,answer_slot
除了instax和沃尔玛都可以,answer_slot
除了徕卡和索尼都可以,answer_slot
除了casio和mijia都可以,answer_slot
除了360和卡西欧都可以,answer_slot
除了索尼和莱彩都可以,answer_slot
除了一加和一加都可以,answer_slot
除了lytro和宝丽莱都可以,answer_slot
除了松下和drift都可以,answer_slot
除了天语和奥林巴斯都可以,answer_slot
除了荣耀和samsung都可以,answer_slot
除了骁途和casio都可以,answer_slot
除了尼康和meitu都可以,answer_slot
除了shetu和史历克都可以,answer_slot
除了pentax和pentax都可以,answer_slot
除了polaroid和sigma都可以,answer_slot
除了samsung和米家都可以,answer_slot
除了philips和劲码都可以,answer_slot
除了xtu和newman都可以,answer_slot
除了宾得和rich都可以,answer_slot
除了vivo和rog都可以,answer_slot
除了适马和surewo都可以,answer_slot
除了富京和mijia都可以,answer_slot
除了surewo和努比亚都可以,answer_slot
除了gopro和徕卡都可以,answer_slot
除了8848和松下都可以,answer_slot
除了黑莓和insta360都可以,answer_slot
除了newman和哈苏都可以,answer_slot
除了vuze和vtech都可以,answer_slot
除了rich和htc都可以,answer_slot
除了hisense和telesin都可以,answer_slot
除了mi和panasonic都可以,answer_slot
除了摄徒和21ke都可以,answer_slot
除了锤子和casio都可以,answer_slot
除了c&c和小辣椒都可以,answer_slot
除了中兴和诺基亚都可以,answer_slot
除了守护宝和kingma都可以,answer_slot
除了nikon和pentax都可以,answer_slot
除了摩托罗拉和leica都可以,answer_slot
除了小米和ricoh都可以,answer_slot
除了萤石和yi都可以,answer_slot
除了理光和smartisan都可以,answer_slot
除了小辣椒和c&c都可以,answer_slot
除了lenovo和荣耀都可以,answer_slot
除了vtech和宾得都可以,answer_slot
除了nubia和oppo都可以,answer_slot
除了lomography和金立都可以,answer_slot
除了brinno和正狗都可以,answer_slot
除了sigma和fujifilm都可以,answer_slot
除了oppo和coolpad都可以,answer_slot
除了沃尔玛和instax都可以,answer_slot
除了fujifilm和lomography都可以,answer_slot
除了coolpad和brinno都可以,answer_slot
除了米家和尼康都可以,answer_slot
除了kodak和萤石都可以,answer_slot
除了富士和徕卡都可以,answer_slot
除了诺基亚和21ke都可以,answer_slot
除了彩友乐和小米都可以,answer_slot
除了史历克和drift都可以,answer_slot
除了zte和kandao都可以,answer_slot
除了劲码和casio都可以,answer_slot
除了blackberry和vuze都可以,answer_slot
除了meitu和huawei都可以,answer_slot
除了olympus和小蚁都可以,answer_slot
除了nokia和nokia都可以,answer_slot
除了caiul和佳能都可以,answer_slot
除了rog和vtech都可以,answer_slot
除了海信和blackberry都可以,answer_slot
除了boe和walmart都可以,answer_slot
除了索爱和8848都可以,answer_slot
除了莱彩和荣耀都可以,answer_slot
除了金立和21ke都可以,answer_slot
除了k-touch和gopro都可以,answer_slot
除了纽曼和boe都可以,answer_slot
除了佳能和oppo都可以,answer_slot
除了kingma和纽曼都可以,answer_slot
除了米狗和rog都可以,answer_slot
除了哈苏和宾得都可以,answer_slot
除了长城和一加都可以,answer_slot
除了飞利浦和荣耀都可以,answer_slot
除了黑鲨和理光都可以,answer_slot
除了insta360和佳能都可以,answer_slot
除了伟易达和ricoh都可以,answer_slot
除了sony和moov都可以,answer_slot
除了sjcam和walmart都可以,answer_slot
除了drift和motorola都可以,answer_slot
除了meizu和mijia都可以,answer_slot
除了yi和pentax都可以,answer_slot
除了华为和莱彩都可以,answer_slot
除了smartisan和agm都可以,answer_slot
除了leica和greatwall都可以,answer_slot
除了三星和rog都可以,answer_slot
除了htc和rich都可以,answer_slot
除了正狗和中兴都可以,answer_slot
除了panasonic和小蚁都可以,answer_slot
除了changhong和boe都可以,answer_slot
除了mijia和casio都可以,answer_slot
不喜欢telesin的,answer_slot
不喜欢hasselblad的,answer_slot
不喜欢motorola的,answer_slot
不喜欢联想的,answer_slot
不喜欢宝丽莱的,answer_slot
不喜欢agm的,answer_slot
不喜欢walmart的,answer_slot
不喜欢美图的,answer_slot
不喜欢努比亚的,answer_slot
不喜欢huawei的,answer_slot
不喜欢酷派的,answer_slot
不喜欢泰科易的,answer_slot
不喜欢长虹的,answer_slot
不喜欢21ke的,answer_slot
不喜欢gionee的,answer_slot
不喜欢canon的,answer_slot
不喜欢ricoh的,answer_slot
不喜欢小蚁的,answer_slot
不喜欢卡西欧的,answer_slot
不喜欢greatwall的,answer_slot
不喜欢fugn的,answer_slot
不喜欢魅族的,answer_slot
不喜欢sioeye的,answer_slot
不喜欢小默的,answer_slot
不喜欢moov的,answer_slot
不喜欢奥林巴斯的,answer_slot
不喜欢apple的,answer_slot
不喜欢kandao的,answer_slot
不喜欢instax的,answer_slot
不喜欢徕卡的,answer_slot
不喜欢casio的,answer_slot
不喜欢360的,answer_slot
不喜欢索尼的,answer_slot
不喜欢一加的,answer_slot
不喜欢lytro的,answer_slot
不喜欢松下的,answer_slot
不喜欢天语的,answer_slot
不喜欢荣耀的,answer_slot
不喜欢骁途的,answer_slot
不喜欢尼康的,answer_slot
不喜欢shetu的,answer_slot
不喜欢pentax的,answer_slot
不喜欢polaroid的,answer_slot
不喜欢samsung的,answer_slot
不喜欢philips的,answer_slot
不喜欢xtu的,answer_slot
不喜欢宾得的,answer_slot
不喜欢vivo的,answer_slot
不喜欢适马的,answer_slot
不喜欢富京的,answer_slot
不喜欢surewo的,answer_slot
不喜欢gopro的,answer_slot
不喜欢8848的,answer_slot
不喜欢黑莓的,answer_slot
不喜欢newman的,answer_slot
不喜欢vuze的,answer_slot
不喜欢rich的,answer_slot
不喜欢hisense的,answer_slot
不喜欢mi的,answer_slot
不喜欢摄徒的,answer_slot
不喜欢锤子的,answer_slot
不喜欢c&c的,answer_slot
不喜欢中兴的,answer_slot
不喜欢守护宝的,answer_slot
不喜欢nikon的,answer_slot
不喜欢摩托罗拉的,answer_slot
不喜欢小米的,answer_slot
不喜欢萤石的,answer_slot
不喜欢理光的,answer_slot
不喜欢小辣椒的,answer_slot
不喜欢lenovo的,answer_slot
不喜欢vtech的,answer_slot
不喜欢nubia的,answer_slot
不喜欢lomography的,answer_slot
不喜欢brinno的,answer_slot
不喜欢sigma的,answer_slot
不喜欢oppo的,answer_slot
不喜欢沃尔玛的,answer_slot
不喜欢fujifilm的,answer_slot
不喜欢coolpad的,answer_slot
不喜欢米家的,answer_slot
不喜欢kodak的,answer_slot
不喜欢富士的,answer_slot
不喜欢诺基亚的,answer_slot
不喜欢彩友乐的,answer_slot
不喜欢史历克的,answer_slot
不喜欢zte的,answer_slot
不喜欢劲码的,answer_slot
不喜欢blackberry的,answer_slot
不喜欢meitu的,answer_slot
不喜欢olympus的,answer_slot
不喜欢nokia的,answer_slot
不喜欢caiul的,answer_slot
不喜欢rog的,answer_slot
不喜欢海信的,answer_slot
不喜欢boe的,answer_slot
不喜欢索爱的,answer_slot
不喜欢莱彩的,answer_slot
不喜欢金立的,answer_slot
不喜欢k-touch的,answer_slot
不喜欢纽曼的,answer_slot
不喜欢佳能的,answer_slot
不喜欢kingma的,answer_slot
不喜欢米狗的,answer_slot
不喜欢哈苏的,answer_slot
不喜欢长城的,answer_slot
不喜欢飞利浦的,answer_slot
不喜欢黑鲨的,answer_slot
不喜欢insta360的,answer_slot
不喜欢伟易达的,answer_slot
不喜欢sony的,answer_slot
不喜欢sjcam的,answer_slot
不喜欢drift的,answer_slot
不喜欢meizu的,answer_slot
不喜欢yi的,answer_slot
不喜欢华为的,answer_slot
不喜欢smartisan的,answer_slot
不喜欢leica的,answer_slot
不喜欢三星的,answer_slot
不喜欢htc的,answer_slot
不喜欢正狗的,answer_slot
不喜欢panasonic的,answer_slot
不喜欢changhong的,answer_slot
不喜欢mijia的,answer_slot
不要telesin的,answer_slot
不要hasselblad的,answer_slot
不要motorola的,answer_slot
不要联想的,answer_slot
不要宝丽莱的,answer_slot
不要agm的,answer_slot
不要walmart的,answer_slot
不要美图的,answer_slot
不要努比亚的,answer_slot
不要huawei的,answer_slot
不要酷派的,answer_slot
不要泰科易的,answer_slot
不要长虹的,answer_slot
不要21ke的,answer_slot
不要gionee的,answer_slot
不要canon的,answer_slot
不要ricoh的,answer_slot
不要小蚁的,answer_slot
不要卡西欧的,answer_slot
不要greatwall的,answer_slot
不要fugn的,answer_slot
不要魅族的,answer_slot
不要sioeye的,answer_slot
不要小默的,answer_slot
不要moov的,answer_slot
不要奥林巴斯的,answer_slot
不要apple的,answer_slot
不要kandao的,answer_slot
不要instax的,answer_slot
不要徕卡的,answer_slot
不要casio的,answer_slot
不要360的,answer_slot
不要索尼的,answer_slot
不要一加的,answer_slot
不要lytro的,answer_slot
不要松下的,answer_slot
不要天语的,answer_slot
不要荣耀的,answer_slot
不要骁途的,answer_slot
不要尼康的,answer_slot
不要shetu的,answer_slot
不要pentax的,answer_slot
不要polaroid的,answer_slot
不要samsung的,answer_slot
不要philips的,answer_slot
不要xtu的,answer_slot
不要宾得的,answer_slot
