productId,url,name,brand,memory,disk,cpu,gpu,price
33582678908,https://item.jd.com/33582678908.html,宏碁（acer） 宏基翼舞E5-576G轻薄游戏本15.6英寸学生商务办公笔记本电脑正版win10 MX130-2G独显/1080P全高清屏 酷睿i5【8G 128G固态+500G定制】, 宏碁（acer）,8G,128G+500G,,,3849.0
31931028304,https://item.jd.com/31931028304.html,小米（MI） 【新品】笔记本电脑15.6英寸轻薄独显便携商务办公学生超薄游戏商用上网超级本 【标配】 i5 8G 128+1T独显2G, 小米（MI）,8G,128G+1T,,,4288.0
10400117950,https://item.jd.com/10400117950.html,戴尔（DELL） INS灵越15ER-3568 3576 15.6英寸全高清笔记本电脑 黑色 飞匣3576 I5-7200U 2G独显 8G内存 256G纯固态硬盘 定制版, 戴尔（DELL）,8G,,,,3999.0
26805142246,https://item.jd.com/26805142246.html,戴尔（DELL） 灵越5570 燃5000 15.6英寸独显轻薄超极本商务办公学生游戏笔记本电脑 5575 星空银 AMDR5-2500U 4G独显 8G内存 128G固态+1T 定制版, 戴尔（DELL）,8G,128G+1T,,,4199.0
33204790187,https://item.jd.com/33204790187.html,宏碁（acer） 宏碁官方旗舰店蜂鸟SF113 13.3英寸轻薄本超薄便携学生办公商务笔记本电脑手提 14英寸星光银酷睿八代i5-8250U 套餐二4G/256G IPS, 宏碁（acer）,4G,128G固态,,,4199.0
12066321841,https://item.jd.com/12066321841.html,联想ThinkPad x1 carbon 2018款超轻薄笔记本电脑商务办公手提电脑超极本 黑色款 高清屏 雷电3接口 背光键盘 Win10 0BCD@i5-8250u 8G 512GSSD, ThinkPad,8G,512G固态,,,11499.0
5725260,https://item.jd.com/5725260.html,ThinkPadT570, ThinkPad,8G,500G,,NVIDIA GeForce 940MX,7999.0
11077099515,https://item.jd.com/11077099515.html,联想IdeaPad320S 酷睿i5独显高颜值超窄边框笔记本电脑超轻薄本游戏超极本小新潮7000同款 I5-7200U定制【8G内存/1T+128固态】 2G独显 15.6英寸 W10 银色, 联想（Lenovo）,8G,128G+1T,,,4599.0
29311443223,https://item.jd.com/29311443223.html,联想笔记本ThinkPad E480 (39CD) 14英寸轻薄便携商务办公笔记本手提电脑i5 升级至 8G内存 500G机械硬盘, ThinkPad,8G,500G,,,4599.0
24931700024,https://item.jd.com/24931700024.html,小米（MI）笔记本Air 13.3英寸全金属超轻薄笔记本电脑 带正版office 指纹版｜银 i5八代+8G+256G 2G独显 官方标配, 小米（MI）,8G,256G固态,,,5199.0
10891283388,https://item.jd.com/10891283388.html,联想拯救者Y7000P 15.6英寸酷睿i5笔记本电脑GTX1050Ti全面屏吃鸡游戏本R720升级 i5-8300H 8G 1T+128G 标配, 联想（Lenovo）,8G,128G+1T,,,7099.0
32520100777,https://item.jd.com/32520100777.html,宏碁（acer） 宏基炫6 A615 15.6英寸笔记本电脑轻薄商务金属游戏独显学生办公游戏手提电脑 四核I5-8250U MX150-2G独显 8G内存128G固态+1T机械 定制版, 宏碁（acer）,8G,128G+1T,,,4699.0
11349556577,https://item.jd.com/11349556577.html,ThinkPad E580（15CD）15.6英寸轻薄窄边框商务笔记本电脑 4G内存 256G固态硬盘【官方标配】, ThinkPad,4G,256G固态,,其它,3699.0
10598431936,https://item.jd.com/10598431936.html,戴尔（DELL） 灵越燃7000 II 3代 14.0英寸8代轻薄窄边框笔记本电脑 轻薄便携本 银色 四核i7-8550U MX150 2G独显 8GB 256G固态NVMe 标配, 戴尔（DELL）,8G,128G+1T,,MX150,6299.0
31217449943,https://item.jd.com/31217449943.html,ThinkPad 联想 NEW S2 2018（0JCD）13.3英寸轻薄商务笔记本电脑 （i5-8250U 8G 256GSSD HD Win10）黑色, ThinkPad,8G,256G固态,,其它,5799.0
26009949405,https://item.jd.com/26009949405.html,戴尔（DELL） 【旗舰店】金属超极本 灵越5000系列 超薄轻薄手提学生游戏笔记本电脑【新品上市】 不凡银【金属超薄本 IPS高分屏】 i5/8G/256G PCI-E/SSD/定制, 戴尔（DELL）,8G,256G固态,,,5249.0
11194136067,https://item.jd.com/11194136067.html,戴尔（DELL） 金属超极本灵越5370-1505轻薄便携商务办公学生游戏手提笔记本电脑 银色 i5-8250U四核 全高清屏 金属背光 4GB内存 128G固态硬盘 标配版, 戴尔（DELL）,4G,128G固态,,,4199.0
7918211,https://item.jd.com/7918211.html,ThinkPadL, ThinkPad,8G,500G,,AMD Radeon R5M330,5699.0
27999113646,https://item.jd.com/27999113646.html,联想笔记本电脑小新锐潮IdeaPad330 15.6英寸 I3-8121U商务办公大学生轻薄游戏本 定制升级 8G内存 256G固态 2G独显 铂金灰, 联想（Lenovo）,8G,256G固态,,,3999.0
27275400687,https://item.jd.com/27275400687.html,宏碁（acer） 宏基蜂鸟SF314 14英寸轻薄商务办公学生笔记本电脑超薄i5八代2G独显 i7银灰色8G/256G+1T/2G独显 定制, 宏碁（acer）,8G,256G+1T,,,6599.0
14543726059,https://item.jd.com/14543726059.html,联想（Lenovo） 拯救者Y7000游戏笔记本电脑 八代i7-8750H GTX1060 6G显卡 32G 2TB固态(1TB*2) 定制 15.6英寸 72%NTSC高色域IPS屏, 联想（Lenovo）,32G,,,NVIDIA GTX1060,14999.0
31016924327,https://item.jd.com/31016924327.html,华为（HUAWEI） 荣耀MagicBook i5/i714英寸超轻薄窄边框笔记本电脑8G 256G 【冰河银】i5 8G+256G（触屏版） 官方标配, 华为（HUAWEI）,8G,256G固态,,,5699.0
32275561029,https://item.jd.com/32275561029.html, 联想超薄本小新潮7000 13.3/14英寸超极本酷睿固态轻薄便携家用商务办公学生手提笔记本电脑 金13.3（i5-8250U 8G 512G）定制, 联想（Lenovo）,8G,512G固态,,,5899.0
8603190,https://item.jd.com/8603190.html,华为MateBook D, 华为（HUAWEI）,16G,256G固态,,MX150,6488.0
8195358,https://item.jd.com/8195358.html,宏碁TravelMate TX420, 宏碁（acer）,8G,128G+1T,,NVIDIA GeForce MX130,5099.0
13368263940,https://item.jd.com/13368263940.html,ThinkPad 联想 E480 14英寸商务手提轻薄游戏笔记本电脑 i5-8250u 4G内存 500G机械硬盘 标配@39CD Win10 系统, ThinkPad,4G,500G,,,4599.0
31303208186,https://item.jd.com/31303208186.html,华硕（ASUS） 旗舰店 顽石Y5000 15.6英寸窄边框轻薄手提笔记本电脑 星空灰 i5-8250U/4G/1T/MX110, 华硕（ASUS）,4G,1T,,,4299.0
6403304,https://item.jd.com/6403304.html,三星900系列, 三星（SAMSUNG）,8G,256G固态,,MX150,11299.0
29988182822,https://item.jd.com/29988182822.html,机械师游戏本（MACHENIKE） T58 八代i7/GTX1050-4G独显轻薄吃鸡笔记本电脑 加强版i7-8750H/8G/180G固态+1T, 机械师游戏本（MACHENIKE）,8G,,,GTX1050,6696.0
12316299767,https://item.jd.com/12316299767.html,惠普（HP） 畅游人 星系列14英寸轻薄笔记本电脑 游戏商务本窄边框 背光键盘八代四核i5 8250 银8G内存128固态+1T独显指纹标准版, 惠普（HP）,8G,128G+1T,,MX150,5399.0
25744303588,https://item.jd.com/25744303588.html,戴尔（DELL） 金属超级本灵越5370 13.3英寸轻薄便携商务办公手提笔记本电脑学生本 人气粉【金属超薄本】 I5-8250/4G/256G固态/2G独显, 戴尔（DELL）,4G,256G固态,,,5099.0
19760982370,https://item.jd.com/19760982370.html,联想超轻薄笔记本ideapad320C-15 商务办公手提电脑15.6英寸小新潮本学生娱乐固态性能本 定制i5-7200U/8G/1T+128G/2G, 联想（Lenovo）,8G,128G+1T,,其它,4099.0
31345694113,https://item.jd.com/31345694113.html,联想ThinkPad P71 17.3英寸移动图形工作站笔记本 I7-7700HQ 16G 256G+1T 0FCD@Quadro P4000专业级显卡, ThinkPad,16G,256G+1T,,其它,46999.0
7177161,https://item.jd.com/7177161.html,ThinkPadX1 TABLET, ThinkPad,16G,256G固态,,英特尔 UHD 620显示芯片,14999.0
10632341205,https://item.jd.com/10632341205.html,戴尔（DELL） 灵越燃7000 II 3代 14.0英寸8代轻薄窄边框笔记本电脑 轻薄便携本 银色 四核i7-8550U MX150 2G独显 16G 256G固态NVMe+1TB 定制, 戴尔（DELL）,16G,256G+1T,,MX150,7199.0
31182518668,https://item.jd.com/31182518668.html,华为（HUAWEI） 荣耀MagicBook笔记本 14英寸轻薄便携学生本商务本超薄本笔记本电脑 冰河银i5+8G+256G独显非触屏版, 华为（HUAWEI）,8G,256G固态,,MX150,4999.0
31511112250,https://item.jd.com/31511112250.html,华为（HUAWEI） 荣耀笔记本MagicBook i5/i7 14英寸轻薄窄边框商务办公便携超极本 星空灰 i5 8G+256G MX150独显版, 华为（HUAWEI）,8G,256G固态,,MX150,4999.0
11547179909,https://item.jd.com/11547179909.html,华硕（ASUS） 金属超极本RX310/R421轻薄便携商务办公超薄学生游戏手提笔记本电脑 旗舰店 石英灰/银灰色【金属超级本】 13.3英寸/I3/8G/128G+1T/定制, 华硕（ASUS）,4G,256G固态,,,4499.0
5143491,https://item.jd.com/5143491.html,联想Ideapad 320S, 联想（Lenovo）,4G,256G固态,,AMD Radeon M530,3988.0
10876863078,https://item.jd.com/10876863078.html,ThinkPad 联想 S5黑将 0YCD 15.6英寸游戏本商务办公手提笔记本电脑 定制A i5-7300HQ/8G/128G+1T, ThinkPad,8G,128G+1T,,,6999.0
25647423456,https://item.jd.com/25647423456.html,联想拯救者Y700 15.6英寸游戏笔记本手提电脑 可改win7系统 标压酷睿i7-6700HQ 16G 256G固态+1TB机械 定制 GTX960M 4G显卡, 联想（Lenovo）,16G,256G+1T,,,6599.0
29381115249,https://item.jd.com/29381115249.html,联想笔记本拯救者y7000/R720 15.6英寸i7标压吃鸡固态高性能独显游戏本手提电脑 8G 1T+128G GTX1050 原装标配 小新锐7000升级版, 联想（Lenovo）,8G,128G+1T,,GTX 1050,6399.0
1763888632,https://item.jd.com/1763888632.html,, 联想（Lenovo）,4G,1T,,,4099.0
10873954473,https://item.jd.com/10873954473.html,ThinkPad 联想 X1 Carbon（07CD）14英寸轻薄商务办公笔记本电脑 官方标配(8G内存 256G固态), ThinkPad,8G,256G固态,,Intel HD 5500,8999.0
25541154917,https://item.jd.com/25541154917.html,ThinkPad 联想 X1 Carbon 14英寸轻薄商务手提笔记本电脑 07CD@i5-7200u 8G内存 256G固态 背光键盘 Win10系统, ThinkPad,8G,256G固态,,,8999.0
14249896712,https://item.jd.com/14249896712.html,华为（HUAWEI） 笔记本MateBook D 15.6英寸超轻薄商务办公手提电脑王者荣耀游戏本 2018定制版︱黑i5+8G+128+500+独显 官方标配, 华为（HUAWEI）,8G,128G+500G,,,4988.0
16048865615,https://item.jd.com/16048865615.html,华硕（ASUS） 旗舰店 A580UR商务办公15.6英寸手提笔记本电脑 灰色 i5-8250U/4G/500G 机械硬盘, 华硕（ASUS）,4G,500G,,,4199.0
17250840914,https://item.jd.com/17250840914.html,戴尔（DELL） 灵越7000 7370 13.3英寸八代四核固态轻薄窄边框高清笔记本电脑 三面金属 银色 四核i5-8265U 【8GB内存 256GSSD】标配版, 戴尔（DELL）,8G,256G固态,,,5799.0
11058977700,https://item.jd.com/11058977700.html,ThinkPad 联想 T480（0DCD）14英寸商务轻薄手提超极笔记本电脑超薄本 黑色标配, ThinkPad,8G,256G固态,,,7499.0
32953160355,https://item.jd.com/32953160355.html, 联想笔记本电脑Yoga710/720 i5触摸屏手提商务办公家用超轻薄触控PC平板二合一超极本 定制 i5-7200U/8G/256G 天蝎黑, 联想（Lenovo）,8G,512G固态,,,4949.0
12158233110,https://item.jd.com/12158233110.html,ThinkPad 联想 T470p系列 14英寸商务办公笔记本电脑i5-7300HQ 16G内存 500GB硬盘@12CD定制 2G独显 FHD屏 背光键盘 3年保修 Win10, ThinkPad,16G,500G,,,8399.0
11608675295,https://item.jd.com/11608675295.html,宏碁（acer） 宏基蜂鸟Swift3 14英寸笔记本电脑全金属超薄商务办公学生轻薄本i5 星光银i5八代 8G 256G PCIe固态定制, 宏碁（acer）,4G,256G固态,,,4999.0
19590174937,https://item.jd.com/19590174937.html,, 联想（Lenovo）,4G,1T,,其它,2999.0
11007398912,https://item.jd.com/11007398912.html,戴尔（DELL） 灵越飞匣3000 15.6英寸高清i5办公学生手提独显笔记本电脑 I5-7200U 黑色 8G内存 256纯固态 独显2G 定制, 戴尔（DELL）,8G,256G固态,,,3699.0
30508480833,https://item.jd.com/30508480833.html, 联想超薄本小新Air 12.2英寸酷睿金属超极本轻薄便携家用影音商务办公固态学生上网手提笔记本电脑 标配:6Y30 4G 128G SSD 流光金, 联想（Lenovo）,4G,128G固态,,,4599.0
25882977979,https://item.jd.com/25882977979.html,联想超极本IdeaPad330C-15 320C 酷睿i5/i7办公商务轻薄本家用笔记本电脑 超薄本 标配i5-7200 4G 1T单硬盘 15.6, 联想（Lenovo）,4G,128G+1T,,,4499.0
28961043736,https://item.jd.com/28961043736.html,三星（SAMSUNG） 300E5M 15.6英寸轻薄商务办公家用娱乐游戏手提固态笔记本电脑 定制i7-7500 4G 1T 128G 天使白, 三星（SAMSUNG）,4G,128G+1T,,,4099.0
29939037681,https://item.jd.com/29939037681.html,联想（Lenovo） 小新Air14 2018款超轻薄窄边框学生娱乐手提14英寸独显办公笔记本电脑 标配 星河银i7-8550U/8G/512G /MX150-2G独显/office2016, 联想（Lenovo）,8G,512G固态,,MX150,7399.0
31956297345,https://item.jd.com/31956297345.html,宏碁（acer） 宏碁官方旗舰店A315/ES1-433G轻薄便携学生商务办公笔记本电脑手提酷睿I5 i5-7200U/GT920-2G 套餐二:4G/500+128G, 宏碁（acer）,4G,500G,,,3499.0
31371331118,https://item.jd.com/31371331118.html,华硕（ASUS） 笔记本电脑A580UR 15.6英寸手提商务办公超轻薄窄边框学生娱乐笔记本 尊贵金 i3-7100U 8G内存 500G硬盘 2G独显, 华硕（ASUS）,8G,500G,,其它,3399.0
31371331121,https://item.jd.com/31371331121.html,华硕（ASUS） 笔记本电脑A580UR 15.6英寸手提商务办公超轻薄窄边框学生娱乐笔记本 灰色 i3-7100U 8G内存 500G硬盘 2G独显, 华硕（ASUS）,8G,500G,,其它,3399.0
11404890908,https://item.jd.com/11404890908.html,联想小新Air15 2018款15.6英寸超极本八代四核固态窄边框轻薄便携家用商务办公手提笔记本电脑 星河银 i5-8250U/8G/256G固态 标配版, 联想（Lenovo）,8G,256G固态,,,5499.0
5711704,https://item.jd.com/5711704.html,联想YOGA 920, 联想（Lenovo）,8G,512G固态,,,10999.0
10961589326,https://item.jd.com/10961589326.html,联想ThinkPad T470p系列 14英寸FHD四核标压处理器高性能商务办公手提笔记本电脑 i7-7700HQ 8G 500G@19CD 配置明细【标压四核 全国联保3年】, ThinkPad,8G,500G,,,8799.0
11404890910,https://item.jd.com/11404890910.html,联想小新Air15 2018款15.6英寸超极本八代四核固态窄边框轻薄便携家用商务办公手提笔记本电脑 流光金 i5-8250U/8G/256G固态 标配版, 联想（Lenovo）,8G,256G固态,,,5599.0
12836066417,https://item.jd.com/12836066417.html,, 联想（Lenovo）,8G,512G固态,,,5499.0
27738102343,https://item.jd.com/27738102343.html,戴尔DELL燃7000 ii 灵越7572 15.6英寸微边框轻薄超极本商务办公学生手提笔记本电脑 帅气银 i5-8250U 4G独显MX150 8G内存 128G固态+1TB 官方标配, 戴尔（DELL）,8G,128G+1T,,,5499.0
27738102355,https://item.jd.com/27738102355.html,戴尔DELL燃7000 ii 灵越7572 15.6英寸微边框轻薄超极本商务办公学生手提笔记本电脑 酷炫银 i5-8250U 4G独显MX150 8G内存 128G固态+1TB 官方标配, 戴尔（DELL）,8G,128G+1T,,,5499.0
4373699,https://item.jd.com/4373699.html,戴尔Latitude, 戴尔（DELL）,4G,500G,,,3999.0
11943085271,https://item.jd.com/11943085271.html,戴尔（DELL） 灵越5570 燃5000 15.6英寸独显轻薄超极本商务办公学生游戏笔记本电脑 1525炫酷银 8代i5-8250U 2G独显 4G内存 1T机械 官方标配, 戴尔（DELL）,4G,1T,,,3999.0
20446974641,https://item.jd.com/20446974641.html,华硕（ASUS） 顽石五代X542/Y5000笔记本电脑 15.6英寸i5商务办公学生上网游戏本 X542【星空灰】4G独显 8代i5/4G/500G HDD官方标配, 华硕（ASUS）,4G,500G,,,3999.0
27116411196,https://item.jd.com/27116411196.html,戴尔（DELL） 灵越5370 13.3英寸8代酷睿四核超极本商务办公轻薄笔记本电脑 金属便携手提本 i5-8250U 2G独显 超动银 8G内存 512G固态 定制版, 戴尔（DELL）,8G,512G固态,,,5499.0
29233613381,https://item.jd.com/29233613381.html,联想商务本扬天v110超便携轻薄本手提办公商用家用上网本DVD娱乐正版Win10笔记本电脑企业采购 【标配】N3350 4G内存+500G硬盘 15.6英寸 DVD刻录 集显 玛瑙黑, 联想（Lenovo）,4G,500G,,其它,2089.0
29548697184,https://item.jd.com/29548697184.html,华为（HUAWEI）荣耀MagicBook 14英寸超轻薄窄边框笔记本电脑 热卖版｜银色｜AMD锐龙5 8G 256G 集显 正版office, 华为（HUAWEI）,8G,256G固态,,,3999.0
27688810076,https://item.jd.com/27688810076.html,惠普（HP） 官方旗舰店 金属Pavilion14畅游人 轻薄便携笔记本手提电脑商务办公游戏学生i5 星空银【精选】 八代i5/8G/1T+128G/2G定制, 惠普（HP）,8G,128G+1T,,,5399.0
26498549638,https://item.jd.com/26498549638.html,联想IdeaPad330c-15 八代酷睿I5/I7性能笔记本电脑轻薄本商务办公本小新潮5000升级 定制I5-8250U 4G 1T+128G双硬盘 2G独显 新款 黑色, 联想（Lenovo）,4G,128G+1T,,,4299.0
10772933898,https://item.jd.com/10772933898.html,ThinkPad R480 联想14英寸商务轻薄便携办公IBM笔记本电脑 @0FCD标配:i5-8250u 4G 500G, ThinkPad,4G,500G,,ATI Mobility Radeon HD 540v,4999.0
12672765042,https://item.jd.com/12672765042.html, 联想笔记本扬天V110 14/15.6英寸商务办公本轻薄家用便携手提本电脑 2G独显商用娱乐 14英寸 E2-9010 4G 128G固态, 联想（Lenovo）,4G,128G固态,,,2299.0
11317026188,https://item.jd.com/11317026188.html,ThinkPad 联想 T480 14英寸高端商务手提轻薄笔记本电脑 升级(0DCD)i5 16G 256G+1T, ThinkPad,16G,256G+1T,,,8789.0
27906084103,https://item.jd.com/27906084103.html,微软（Microsoft）Surface Pro 4 i7, 微软（Microsoft）,,,,,14238.0
15549391244,https://item.jd.com/15549391244.html,ThinkPad 联想 X260系列 12.5英寸商务办公便携手提笔记本电脑 4CD升级@i3 8G内存 500G硬盘 摄像头 Win10系统, ThinkPad,8G,500G,,,5299.0
25113380649,https://item.jd.com/25113380649.html,惠普（HP） 幽灵Spectre X360 13.3英寸超轻薄触控翻转二合一超级笔记本电脑13-ae 027TU 八代i7 8G 512G 玫金 带笔 WIN10 背光键盘 全固态 翻转触屏二合一, 惠普（HP）,8G,512G固态,,,10888.0
12672765041,https://item.jd.com/12672765041.html, 联想笔记本扬天V110 14/15.6英寸商务办公本轻薄家用便携手提本电脑 2G独显商用娱乐 15.6英寸 E2-9010 4G 500G硬盘, 联想（Lenovo）,4G,500G,,,2299.0
7229568,https://item.jd.com/7229568.html,惠普星系列 14, 惠普（HP）,8G,128G+1T,,,6199.0
11970864803,https://item.jd.com/11970864803.html,神舟（HASEE）战神T6/T6Ti-X5 GTX1050/GTX1050Ti吃鸡游戏笔记本手提电脑 T6-X5铂金版【256G+1TB】, 神舟（HASEE）,8G,256G+1T,,,5399.0
28072535413,https://item.jd.com/28072535413.html,, 联想（Lenovo）,4G,128G+1T,,,4299.0
33784326231,https://item.jd.com/33784326231.html,华硕（ASUS） 华硕顽石热血版 YX570笔记本电脑15.6英寸吃鸡游戏本轻薄学生手提电脑游戏本 AMD锐龙四核处理器 配置三4G/1T/GTX1050-2G, 华硕（ASUS）,4G,1T,,,4399.0
